,year,mon.day,date,river,bank,species,fish.count,comments,run_desc,run,maturity,proj.id,proj,count.type
2464,2023,13-Sep,9/13/23,Kwethluk River,NA,Chinook,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
2465,2023,14-Sep,9/14/23,Kwethluk River,NA,Chinook,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
2466,2023,15-Sep,9/15/23,Kwethluk River,NA,Chinook,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
2467,2023,16-Sep,9/16/23,Kwethluk River,NA,Chinook,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
2468,2023,17-Sep,9/17/23,Kwethluk River,NA,Chinook,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
2469,2023,18-Sep,9/18/23,Kwethluk River,NA,Chinook,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
2470,2023,19-Sep,9/19/23,Kwethluk River,NA,Chinook,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
2471,2023,20-Sep,9/20/23,Kwethluk River,NA,Chinook,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4575,2022,15-Jun,6/15/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4576,2022,16-Jun,6/16/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4577,2022,17-Jun,6/17/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4578,2022,18-Jun,6/18/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4579,2022,19-Jun,6/19/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4580,2022,20-Jun,6/20/22,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4581,2022,21-Jun,6/21/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4582,2022,22-Jun,6/22/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4583,2022,23-Jun,6/23/22,Kwethluk River,NA,Chum,3,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4584,2022,24-Jun,6/24/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4585,2022,25-Jun,6/25/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4586,2022,26-Jun,6/26/22,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4587,2022,27-Jun,6/27/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4588,2022,28-Jun,6/28/22,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4589,2022,29-Jun,6/29/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4590,2022,30-Jun,6/30/22,Kwethluk River,NA,Chum,2,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4591,2022,1-Jul,7/1/22,Kwethluk River,NA,Chum,4,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4592,2022,2-Jul,7/2/22,Kwethluk River,NA,Chum,16,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4593,2022,3-Jul,7/3/22,Kwethluk River,NA,Chum,9,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4594,2022,4-Jul,7/4/22,Kwethluk River,NA,Chum,13,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4595,2022,5-Jul,7/5/22,Kwethluk River,NA,Chum,3,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4596,2022,6-Jul,7/6/22,Kwethluk River,NA,Chum,21,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4597,2022,7-Jul,7/7/22,Kwethluk River,NA,Chum,9,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4598,2022,8-Jul,7/8/22,Kwethluk River,NA,Chum,69,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4599,2022,9-Jul,7/9/22,Kwethluk River,NA,Chum,87,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4600,2022,10-Jul,7/10/22,Kwethluk River,NA,Chum,92,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4601,2022,11-Jul,7/11/22,Kwethluk River,NA,Chum,130,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4602,2022,12-Jul,7/12/22,Kwethluk River,NA,Chum,127,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4603,2022,13-Jul,7/13/22,Kwethluk River,NA,Chum,75,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4604,2022,14-Jul,7/14/22,Kwethluk River,NA,Chum,127,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4605,2022,15-Jul,7/15/22,Kwethluk River,NA,Chum,74,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4606,2022,16-Jul,7/16/22,Kwethluk River,NA,Chum,61,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4607,2022,17-Jul,7/17/22,Kwethluk River,NA,Chum,114,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4608,2022,18-Jul,7/18/22,Kwethluk River,NA,Chum,69,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4609,2022,19-Jul,7/19/22,Kwethluk River,NA,Chum,58,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4610,2022,20-Jul,7/20/22,Kwethluk River,NA,Chum,51,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4611,2022,21-Jul,7/21/22,Kwethluk River,NA,Chum,25,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4612,2022,22-Jul,7/22/22,Kwethluk River,NA,Chum,12,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4613,2022,23-Jul,7/23/22,Kwethluk River,NA,Chum,20,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4614,2022,24-Jul,7/24/22,Kwethluk River,NA,Chum,32,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4615,2022,25-Jul,7/25/22,Kwethluk River,NA,Chum,31,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4616,2022,26-Jul,7/26/22,Kwethluk River,NA,Chum,66,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4617,2022,27-Jul,7/27/22,Kwethluk River,NA,Chum,86,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4618,2022,28-Jul,7/28/22,Kwethluk River,NA,Chum,95,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4619,2022,29-Jul,7/29/22,Kwethluk River,NA,Chum,100,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4620,2022,30-Jul,7/30/22,Kwethluk River,NA,Chum,49,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4621,2022,31-Jul,7/31/22,Kwethluk River,NA,Chum,28,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4622,2022,1-Aug,8/1/22,Kwethluk River,NA,Chum,22,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4623,2022,2-Aug,8/2/22,Kwethluk River,NA,Chum,47,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4624,2022,3-Aug,8/3/22,Kwethluk River,NA,Chum,41,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4625,2022,4-Aug,8/4/22,Kwethluk River,NA,Chum,65,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4626,2022,5-Aug,8/5/22,Kwethluk River,NA,Chum,27,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4627,2022,6-Aug,8/6/22,Kwethluk River,NA,Chum,70,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4628,2022,7-Aug,8/7/22,Kwethluk River,NA,Chum,44,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4629,2022,8-Aug,8/8/22,Kwethluk River,NA,Chum,20,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4630,2022,9-Aug,8/9/22,Kwethluk River,NA,Chum,15,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4631,2022,10-Aug,8/10/22,Kwethluk River,NA,Chum,11,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4632,2022,11-Aug,8/11/22,Kwethluk River,NA,Chum,6,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4633,2022,12-Aug,8/12/22,Kwethluk River,NA,Chum,9,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Estimated
4634,2022,13-Aug,8/13/22,Kwethluk River,NA,Chum,14,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4635,2022,14-Aug,8/14/22,Kwethluk River,NA,Chum,20,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4636,2022,15-Aug,8/15/22,Kwethluk River,NA,Chum,18,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4637,2022,16-Aug,8/16/22,Kwethluk River,NA,Chum,24,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4638,2022,17-Aug,8/17/22,Kwethluk River,NA,Chum,12,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4639,2022,18-Aug,8/18/22,Kwethluk River,NA,Chum,16,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4640,2022,19-Aug,8/19/22,Kwethluk River,NA,Chum,17,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4641,2022,20-Aug,8/20/22,Kwethluk River,NA,Chum,7,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4642,2022,21-Aug,8/21/22,Kwethluk River,NA,Chum,10,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4643,2022,22-Aug,8/22/22,Kwethluk River,NA,Chum,20,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4644,2022,23-Aug,8/23/22,Kwethluk River,NA,Chum,9,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4645,2022,24-Aug,8/24/22,Kwethluk River,NA,Chum,18,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4646,2022,25-Aug,8/25/22,Kwethluk River,NA,Chum,13,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4647,2022,26-Aug,8/26/22,Kwethluk River,NA,Chum,3,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4648,2022,27-Aug,8/27/22,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4649,2022,28-Aug,8/28/22,Kwethluk River,NA,Chum,7,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4650,2022,29-Aug,8/29/22,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4651,2022,30-Aug,8/30/22,Kwethluk River,NA,Chum,2,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4652,2022,31-Aug,8/31/22,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4653,2022,1-Sep,9/1/22,Kwethluk River,NA,Chum,10,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4654,2022,2-Sep,9/2/22,Kwethluk River,NA,Chum,4,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4655,2022,3-Sep,9/3/22,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4656,2022,4-Sep,9/4/22,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4657,2022,5-Sep,9/5/22,Kwethluk River,NA,Chum,2,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4658,2022,6-Sep,9/6/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4659,2022,7-Sep,9/7/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4660,2022,8-Sep,9/8/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4661,2022,9-Sep,9/9/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4662,2022,10-Sep,9/10/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4663,2022,11-Sep,9/11/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4664,2022,12-Sep,9/12/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4665,2022,13-Sep,9/13/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4666,2022,14-Sep,9/14/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4667,2022,15-Sep,9/15/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4668,2022,16-Sep,9/16/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4669,2022,17-Sep,9/17/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4670,2022,18-Sep,9/18/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4671,2022,19-Sep,9/19/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4672,2022,20-Sep,9/20/22,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4673,2023,15-Jun,6/15/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4674,2023,16-Jun,6/16/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4675,2023,17-Jun,6/17/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4676,2023,18-Jun,6/18/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4677,2023,19-Jun,6/19/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4678,2023,20-Jun,6/20/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4679,2023,21-Jun,6/21/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4680,2023,22-Jun,6/22/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4681,2023,23-Jun,6/23/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4682,2023,24-Jun,6/24/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4683,2023,25-Jun,6/25/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4684,2023,26-Jun,6/26/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4685,2023,27-Jun,6/27/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4686,2023,28-Jun,6/28/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4687,2023,29-Jun,6/29/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4688,2023,30-Jun,6/30/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4689,2023,1-Jul,7/1/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4690,2023,2-Jul,7/2/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4691,2023,3-Jul,7/3/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4692,2023,4-Jul,7/4/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4693,2023,5-Jul,7/5/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4694,2023,6-Jul,7/6/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4695,2023,7-Jul,7/7/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4696,2023,8-Jul,7/8/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4697,2023,9-Jul,7/9/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4698,2023,10-Jul,7/10/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4699,2023,11-Jul,7/11/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4700,2023,12-Jul,7/12/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4701,2023,13-Jul,7/13/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4702,2023,14-Jul,7/14/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4703,2023,15-Jul,7/15/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4704,2023,16-Jul,7/16/23,Kwethluk River,NA,Chum,251,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4705,2023,17-Jul,7/17/23,Kwethluk River,NA,Chum,299,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4706,2023,18-Jul,7/18/23,Kwethluk River,NA,Chum,154,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4707,2023,19-Jul,7/19/23,Kwethluk River,NA,Chum,344,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4708,2023,20-Jul,7/20/23,Kwethluk River,NA,Chum,277,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4709,2023,21-Jul,7/21/23,Kwethluk River,NA,Chum,410,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4710,2023,22-Jul,7/22/23,Kwethluk River,NA,Chum,413,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4711,2023,23-Jul,7/23/23,Kwethluk River,NA,Chum,185,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4712,2023,24-Jul,7/24/23,Kwethluk River,NA,Chum,214,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4713,2023,25-Jul,7/25/23,Kwethluk River,NA,Chum,250,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4714,2023,26-Jul,7/26/23,Kwethluk River,NA,Chum,245,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4715,2023,27-Jul,7/27/23,Kwethluk River,NA,Chum,379,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4716,2023,28-Jul,7/28/23,Kwethluk River,NA,Chum,299,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4717,2023,29-Jul,7/29/23,Kwethluk River,NA,Chum,531,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4718,2023,30-Jul,7/30/23,Kwethluk River,NA,Chum,261,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4719,2023,31-Jul,7/31/23,Kwethluk River,NA,Chum,353,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4720,2023,1-Aug,8/1/23,Kwethluk River,NA,Chum,418,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4721,2023,2-Aug,8/2/23,Kwethluk River,NA,Chum,382,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4722,2023,3-Aug,8/3/23,Kwethluk River,NA,Chum,178,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4723,2023,4-Aug,8/4/23,Kwethluk River,NA,Chum,250,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4724,2023,5-Aug,8/5/23,Kwethluk River,NA,Chum,140,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4725,2023,6-Aug,8/6/23,Kwethluk River,NA,Chum,113,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4726,2023,7-Aug,8/7/23,Kwethluk River,NA,Chum,161,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4727,2023,8-Aug,8/8/23,Kwethluk River,NA,Chum,129,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4728,2023,9-Aug,8/9/23,Kwethluk River,NA,Chum,66,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4729,2023,10-Aug,8/10/23,Kwethluk River,NA,Chum,100,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4730,2023,11-Aug,8/11/23,Kwethluk River,NA,Chum,127,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4731,2023,12-Aug,8/12/23,Kwethluk River,NA,Chum,100,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4732,2023,13-Aug,8/13/23,Kwethluk River,NA,Chum,83,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4733,2023,14-Aug,8/14/23,Kwethluk River,NA,Chum,51,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4734,2023,15-Aug,8/15/23,Kwethluk River,NA,Chum,39,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4735,2023,16-Aug,8/16/23,Kwethluk River,NA,Chum,45,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4736,2023,17-Aug,8/17/23,Kwethluk River,NA,Chum,40,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4737,2023,18-Aug,8/18/23,Kwethluk River,NA,Chum,39,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4738,2023,19-Aug,8/19/23,Kwethluk River,NA,Chum,36,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4739,2023,20-Aug,8/20/23,Kwethluk River,NA,Chum,51,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4740,2023,21-Aug,8/21/23,Kwethluk River,NA,Chum,51,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4741,2023,22-Aug,8/22/23,Kwethluk River,NA,Chum,24,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4742,2023,23-Aug,8/23/23,Kwethluk River,NA,Chum,35,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4743,2023,24-Aug,8/24/23,Kwethluk River,NA,Chum,30,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4744,2023,25-Aug,8/25/23,Kwethluk River,NA,Chum,21,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4745,2023,26-Aug,8/26/23,Kwethluk River,NA,Chum,21,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4746,2023,27-Aug,8/27/23,Kwethluk River,NA,Chum,21,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4747,2023,28-Aug,8/28/23,Kwethluk River,NA,Chum,5,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4748,2023,29-Aug,8/29/23,Kwethluk River,NA,Chum,6,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4749,2023,30-Aug,8/30/23,Kwethluk River,NA,Chum,7,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4750,2023,31-Aug,8/31/23,Kwethluk River,NA,Chum,7,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4751,2023,1-Sep,9/1/23,Kwethluk River,NA,Chum,6,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4752,2023,2-Sep,9/2/23,Kwethluk River,NA,Chum,5,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4753,2023,3-Sep,9/3/23,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4754,2023,4-Sep,9/4/23,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4755,2023,5-Sep,9/5/23,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4756,2023,6-Sep,9/6/23,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4757,2023,7-Sep,9/7/23,Kwethluk River,NA,Chum,4,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4758,2023,8-Sep,9/8/23,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4759,2023,9-Sep,9/9/23,Kwethluk River,NA,Chum,0,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4760,2023,10-Sep,9/10/23,Kwethluk River,NA,Chum,1,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4761,2023,11-Sep,9/11/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4762,2023,12-Sep,9/12/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4763,2023,13-Sep,9/13/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4764,2023,14-Sep,9/14/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4765,2023,15-Sep,9/15/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4766,2023,16-Sep,9/16/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
4767,2023,17-Sep,9/17/23,Kwethluk River,NA,Chum,NA,NA,NA,Single Run,NA,14,Kwethluk River Escapement,Counted Live
